Tech,Scenario,Year,PCA,State,Capacity (GW)
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p6,OR,1.4494031440000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p7,OR,8.536347033
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p115,PA,0.167138806
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p120,PA,0.755895236
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p133,RI,2.5201795750000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p95,SC,12.540550565
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p96,SC,9.749064572
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p32,SD,0.14064664300000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p92,TN,0.9271
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p48,TX,5.497390804
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p57,TX,4.334975399999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p59,TX,1.720016303
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p60,TX,3.671535304
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p61,TX,10.894949268
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p62,TX,3.256358067
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p63,TX,8.596217981
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p64,TX,1.0656
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p65,TX,7.410834703000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p66,TX,5.031623134
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p67,TX,3.1853000000000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p25,UT,3.570197761
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p26,UT,1.04201111
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p100,VA,4.284114924999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p118,VA,3.7225097020000004
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p124,VA,1.072628318
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p99,VA,11.164142374
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p129,VT,2.4718097009999997
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p1,WA,0.44603432800000004
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p2,WA,3.3129190330000005
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p3,WA,1.0923992539999998
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p4,WA,0.986893284
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p46,WI,0.009800000000000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p75,WI,0.8003405729999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p76,WI,0.465495
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p77,WI,0.857
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p78,WI,0.21869999999999998
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p79,WI,0.2293
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p116,WV,0.45684568000000003
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p117,WV,0.113256716
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p21,WY,1.374065167
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p22,WY,0.194268355
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p24,WY,1.313248127
