tech,scenario,region,year,Capacity (GW)
upv,a1_RE100,p130,2042,0
upv,a1_RE100,p130,2044,0
upv,a1_RE100,p130,2046,0
upv,a1_RE100,p130,2048,0
upv,a1_RE100,p130,2050,0
upv,a1_RE100,p131,2012,0
upv,a1_RE100,p131,2014,0.01845
upv,a1_RE100,p131,2016,0.0187
upv,a1_RE100,p131,2018,0.01415
upv,a1_RE100,p131,2020,0.0075
upv,a1_RE100,p131,2022,0
upv,a1_RE100,p131,2024,0
upv,a1_RE100,p131,2026,0
upv,a1_RE100,p131,2028,1.911823096
upv,a1_RE100,p131,2030,1.927748103
upv,a1_RE100,p131,2032,1.517486425
upv,a1_RE100,p131,2034,1.31025879
upv,a1_RE100,p131,2036,1.178845018
upv,a1_RE100,p131,2038,1.234999271
upv,a1_RE100,p131,2040,0
upv,a1_RE100,p131,2042,0
upv,a1_RE100,p131,2044,0
upv,a1_RE100,p131,2046,0.01845
upv,a1_RE100,p131,2048,0.0187
upv,a1_RE100,p131,2050,0.01415
upv,a1_RE100,p132,2012,0
upv,a1_RE100,p132,2014,0
upv,a1_RE100,p132,2016,0
upv,a1_RE100,p132,2018,0.02
upv,a1_RE100,p132,2020,0.504921062
upv,a1_RE100,p132,2022,0.003013836
upv,a1_RE100,p132,2024,0.032440822
upv,a1_RE100,p132,2026,0.114097056
upv,a1_RE100,p132,2028,0.117979353
upv,a1_RE100,p132,2030,0.327485396
upv,a1_RE100,p132,2032,0
upv,a1_RE100,p132,2034,0.017919754
upv,a1_RE100,p132,2036,0.169331253
upv,a1_RE100,p132,2038,0.216629882
upv,a1_RE100,p132,2040,0.485180971
upv,a1_RE100,p132,2042,0
upv,a1_RE100,p132,2044,0.000550722
upv,a1_RE100,p132,2046,0.34748112
upv,a1_RE100,p132,2048,0
upv,a1_RE100,p132,2050,0.02
upv,a1_RE100,p133,2012,0
upv,a1_RE100,p133,2014,0
upv,a1_RE100,p133,2016,0
upv,a1_RE100,p133,2018,0
upv,a1_RE100,p133,2020,0.0325
upv,a1_RE100,p133,2022,0
upv,a1_RE100,p133,2024,0
upv,a1_RE100,p133,2026,0.01862849
upv,a1_RE100,p133,2028,0
upv,a1_RE100,p133,2030,0.221131202
upv,a1_RE100,p133,2032,0
upv,a1_RE100,p133,2034,0
upv,a1_RE100,p133,2036,0
upv,a1_RE100,p133,2038,0
upv,a1_RE100,p133,2040,0
upv,a1_RE100,p133,2042,0
upv,a1_RE100,p133,2044,0
upv,a1_RE100,p133,2046,0
upv,a1_RE100,p133,2048,0
upv,a1_RE100,p133,2050,0
upv,a1_RE100,p134,2012,0
upv,a1_RE100,p134,2014,0
upv,a1_RE100,p134,2016,0
upv,a1_RE100,p134,2018,0
upv,a1_RE100,p134,2020,0
upv,a1_RE100,p134,2022,0
upv,a1_RE100,p134,2024,0
upv,a1_RE100,p134,2026,0
upv,a1_RE100,p134,2028,0
upv,a1_RE100,p134,2030,0
upv,a1_RE100,p134,2032,0
upv,a1_RE100,p134,2034,0
upv,a1_RE100,p134,2036,0
upv,a1_RE100,p134,2038,0
upv,a1_RE100,p134,2040,0
upv,a1_RE100,p134,2042,0
upv,a1_RE100,p134,2044,2.16E-05
upv,a1_RE100,p134,2046,0.069172843
upv,a1_RE100,p134,2048,0.038937805
upv,a1_RE100,p134,2050,0.049084333
upv,a1_RE100,p14,2012,0
upv,a1_RE100,p14,2014,0
upv,a1_RE100,p14,2016,0
upv,a1_RE100,p14,2018,0
upv,a1_RE100,p14,2020,0
upv,a1_RE100,p14,2022,0
upv,a1_RE100,p14,2024,0
upv,a1_RE100,p14,2026,0
upv,a1_RE100,p14,2028,0
upv,a1_RE100,p14,2030,0
upv,a1_RE100,p14,2032,0
upv,a1_RE100,p14,2034,0
upv,a1_RE100,p14,2036,0
upv,a1_RE100,p14,2038,0
upv,a1_RE100,p14,2040,0
upv,a1_RE100,p14,2042,0
upv,a1_RE100,p14,2044,0
upv,a1_RE100,p14,2046,0
upv,a1_RE100,p14,2048,0
upv,a1_RE100,p14,2050,0
upv,a1_RE100,p15,2012,0
upv,a1_RE100,p15,2014,0
upv,a1_RE100,p15,2016,0.06
upv,a1_RE100,p15,2018,0.04
upv,a1_RE100,p15,2020,0
upv,a1_RE100,p15,2022,0
upv,a1_RE100,p15,2024,0
upv,a1_RE100,p15,2026,0
upv,a1_RE100,p15,2028,0
upv,a1_RE100,p15,2030,0
upv,a1_RE100,p15,2032,0
upv,a1_RE100,p15,2034,0
upv,a1_RE100,p15,2036,0
upv,a1_RE100,p15,2038,0
upv,a1_RE100,p15,2040,0
upv,a1_RE100,p15,2042,0
upv,a1_RE100,p15,2044,0
upv,a1_RE100,p15,2046,0
upv,a1_RE100,p15,2048,0
upv,a1_RE100,p15,2050,0
upv,a1_RE100,p16,2012,0
upv,a1_RE100,p16,2014,0
upv,a1_RE100,p16,2016,0
upv,a1_RE100,p16,2018,0.02
upv,a1_RE100,p16,2020,0.05
upv,a1_RE100,p16,2022,0
upv,a1_RE100,p16,2024,0
upv,a1_RE100,p16,2026,0
upv,a1_RE100,p16,2028,0
upv,a1_RE100,p16,2030,0
upv,a1_RE100,p16,2032,0
upv,a1_RE100,p16,2034,0
upv,a1_RE100,p16,2036,0
upv,a1_RE100,p16,2038,0
upv,a1_RE100,p16,2040,0
upv,a1_RE100,p16,2042,0
upv,a1_RE100,p16,2044,0
upv,a1_RE100,p16,2046,0
upv,a1_RE100,p16,2048,0
upv,a1_RE100,p16,2050,0
upv,a1_RE100,p17,2012,0
upv,a1_RE100,p17,2014,0
upv,a1_RE100,p17,2016,0
upv,a1_RE100,p17,2018,0
upv,a1_RE100,p17,2020,0
upv,a1_RE100,p17,2022,0
upv,a1_RE100,p17,2024,0
upv,a1_RE100,p17,2026,0
upv,a1_RE100,p17,2028,0
upv,a1_RE100,p17,2030,0
upv,a1_RE100,p17,2032,0
upv,a1_RE100,p17,2034,0
upv,a1_RE100,p17,2036,0
upv,a1_RE100,p17,2038,0
upv,a1_RE100,p17,2040,0
upv,a1_RE100,p17,2042,0
upv,a1_RE100,p17,2044,0
upv,a1_RE100,p17,2046,0
upv,a1_RE100,p17,2048,0
upv,a1_RE100,p17,2050,0
upv,a1_RE100,p18,2012,0
upv,a1_RE100,p18,2014,0
upv,a1_RE100,p18,2016,0
upv,a1_RE100,p18,2018,0
upv,a1_RE100,p18,2020,0
upv,a1_RE100,p18,2022,0
upv,a1_RE100,p18,2024,0
upv,a1_RE100,p18,2026,0
upv,a1_RE100,p18,2028,0
upv,a1_RE100,p18,2030,0
upv,a1_RE100,p18,2032,0
upv,a1_RE100,p18,2034,0
upv,a1_RE100,p18,2036,0
upv,a1_RE100,p18,2038,0
upv,a1_RE100,p18,2040,0
upv,a1_RE100,p18,2042,0
upv,a1_RE100,p18,2044,0
upv,a1_RE100,p18,2046,0
upv,a1_RE100,p18,2048,0
upv,a1_RE100,p18,2050,0
upv,a1_RE100,p19,2012,0
upv,a1_RE100,p19,2014,0
upv,a1_RE100,p19,2016,0
upv,a1_RE100,p19,2018,0
upv,a1_RE100,p19,2020,0
upv,a1_RE100,p19,2022,0
upv,a1_RE100,p19,2024,0
upv,a1_RE100,p19,2026,0
upv,a1_RE100,p19,2028,0
upv,a1_RE100,p19,2030,0
upv,a1_RE100,p19,2032,0
upv,a1_RE100,p19,2034,0
upv,a1_RE100,p19,2036,0
upv,a1_RE100,p19,2038,0
upv,a1_RE100,p19,2040,0
upv,a1_RE100,p19,2042,0
upv,a1_RE100,p19,2044,0
upv,a1_RE100,p19,2046,0
upv,a1_RE100,p19,2048,0
upv,a1_RE100,p19,2050,0
upv,a1_RE100,p2,2012,0
upv,a1_RE100,p2,2014,0
upv,a1_RE100,p2,2016,0
upv,a1_RE100,p2,2018,0
upv,a1_RE100,p2,2020,0
upv,a1_RE100,p2,2022,0
upv,a1_RE100,p2,2024,0
upv,a1_RE100,p2,2026,0
upv,a1_RE100,p2,2028,0
upv,a1_RE100,p2,2030,0
upv,a1_RE100,p2,2032,0
upv,a1_RE100,p2,2034,0.195768338
upv,a1_RE100,p2,2036,1.178465512
upv,a1_RE100,p2,2038,0.164949537
upv,a1_RE100,p2,2040,0
upv,a1_RE100,p2,2042,0.54728416
upv,a1_RE100,p2,2044,0.345383516
upv,a1_RE100,p2,2046,0.829127271
upv,a1_RE100,p2,2048,0
upv,a1_RE100,p2,2050,0
upv,a1_RE100,p20,2012,0
upv,a1_RE100,p20,2014,0
upv,a1_RE100,p20,2016,0
upv,a1_RE100,p20,2018,0
upv,a1_RE100,p20,2020,0
upv,a1_RE100,p20,2022,0
upv,a1_RE100,p20,2024,0
upv,a1_RE100,p20,2026,0
upv,a1_RE100,p20,2028,0
upv,a1_RE100,p20,2030,0
upv,a1_RE100,p20,2032,0
upv,a1_RE100,p20,2034,0
upv,a1_RE100,p20,2036,0
upv,a1_RE100,p20,2038,0
upv,a1_RE100,p20,2040,0
upv,a1_RE100,p20,2042,0
upv,a1_RE100,p20,2044,0
upv,a1_RE100,p20,2046,0
upv,a1_RE100,p20,2048,0
upv,a1_RE100,p20,2050,0
upv,a1_RE100,p21,2012,0
upv,a1_RE100,p21,2014,0
upv,a1_RE100,p21,2016,0
upv,a1_RE100,p21,2018,0.046
upv,a1_RE100,p21,2020,0
upv,a1_RE100,p21,2022,0
upv,a1_RE100,p21,2024,0
upv,a1_RE100,p21,2026,0
upv,a1_RE100,p21,2028,0
upv,a1_RE100,p21,2030,0.114968799
upv,a1_RE100,p21,2032,0
upv,a1_RE100,p21,2034,0
upv,a1_RE100,p21,2036,0
upv,a1_RE100,p21,2038,0
upv,a1_RE100,p21,2040,0
upv,a1_RE100,p21,2042,0
upv,a1_RE100,p21,2044,0
upv,a1_RE100,p21,2046,0
upv,a1_RE100,p21,2048,0
upv,a1_RE100,p21,2050,0
upv,a1_RE100,p22,2012,0
upv,a1_RE100,p22,2014,0
upv,a1_RE100,p22,2016,0
upv,a1_RE100,p22,2018,0
upv,a1_RE100,p22,2020,0
upv,a1_RE100,p22,2022,0
upv,a1_RE100,p22,2024,0
upv,a1_RE100,p22,2026,0
upv,a1_RE100,p22,2028,0
upv,a1_RE100,p22,2030,0
upv,a1_RE100,p22,2032,0
upv,a1_RE100,p22,2034,0
upv,a1_RE100,p22,2036,0
upv,a1_RE100,p22,2038,0
upv,a1_RE100,p22,2040,0
upv,a1_RE100,p22,2042,0
upv,a1_RE100,p22,2044,0
upv,a1_RE100,p22,2046,0
upv,a1_RE100,p22,2048,0
upv,a1_RE100,p22,2050,0
upv,a1_RE100,p23,2012,0
upv,a1_RE100,p23,2014,0
upv,a1_RE100,p23,2016,0
upv,a1_RE100,p23,2018,0
upv,a1_RE100,p23,2020,0
upv,a1_RE100,p23,2022,0
upv,a1_RE100,p23,2024,0
upv,a1_RE100,p23,2026,0
upv,a1_RE100,p23,2028,0
upv,a1_RE100,p23,2030,0
upv,a1_RE100,p23,2032,0
upv,a1_RE100,p23,2034,0
upv,a1_RE100,p23,2036,0
upv,a1_RE100,p23,2038,0
upv,a1_RE100,p23,2040,0
upv,a1_RE100,p23,2042,0
upv,a1_RE100,p23,2044,0
upv,a1_RE100,p23,2046,0
upv,a1_RE100,p23,2048,0
upv,a1_RE100,p23,2050,0
upv,a1_RE100,p24,2012,0
upv,a1_RE100,p24,2014,0
upv,a1_RE100,p24,2016,0
upv,a1_RE100,p24,2018,0
upv,a1_RE100,p24,2020,0
upv,a1_RE100,p24,2022,0
upv,a1_RE100,p24,2024,0
upv,a1_RE100,p24,2026,0
upv,a1_RE100,p24,2028,0.000990393
upv,a1_RE100,p24,2030,0.007962415
upv,a1_RE100,p24,2032,0.005610843
upv,a1_RE100,p24,2034,0.010416466
upv,a1_RE100,p24,2036,0.014235422
upv,a1_RE100,p24,2038,0
upv,a1_RE100,p24,2040,3.84E-05
upv,a1_RE100,p24,2042,0
upv,a1_RE100,p24,2044,0
upv,a1_RE100,p24,2046,0
upv,a1_RE100,p24,2048,0
upv,a1_RE100,p24,2050,0
upv,a1_RE100,p25,2012,0
upv,a1_RE100,p25,2014,0
upv,a1_RE100,p25,2016,0.4052
upv,a1_RE100,p25,2018,0
upv,a1_RE100,p25,2020,0.22995
upv,a1_RE100,p25,2022,0
upv,a1_RE100,p25,2024,0
upv,a1_RE100,p25,2026,0
upv,a1_RE100,p25,2028,0.504634925
upv,a1_RE100,p25,2030,0.426659808
upv,a1_RE100,p25,2032,0.285144374
upv,a1_RE100,p25,2034,0.831665734
upv,a1_RE100,p25,2036,0.287860338
upv,a1_RE100,p25,2038,0
upv,a1_RE100,p25,2040,0
upv,a1_RE100,p25,2042,0
upv,a1_RE100,p25,2044,0.043037067
upv,a1_RE100,p25,2046,0.005064729
upv,a1_RE100,p25,2048,0.4052
upv,a1_RE100,p25,2050,1.628432059
upv,a1_RE100,p26,2012,0
upv,a1_RE100,p26,2014,0
upv,a1_RE100,p26,2016,0
upv,a1_RE100,p26,2018,0
upv,a1_RE100,p26,2020,0.0288
upv,a1_RE100,p26,2022,0
upv,a1_RE100,p26,2024,0
upv,a1_RE100,p26,2026,0
upv,a1_RE100,p26,2028,0
upv,a1_RE100,p26,2030,0
upv,a1_RE100,p26,2032,0.000182112
upv,a1_RE100,p26,2034,0.000506792
upv,a1_RE100,p26,2036,0.426916961
upv,a1_RE100,p26,2038,0
upv,a1_RE100,p26,2040,0
upv,a1_RE100,p26,2042,0
upv,a1_RE100,p26,2044,0
upv,a1_RE100,p26,2046,0
upv,a1_RE100,p26,2048,0
upv,a1_RE100,p26,2050,0
upv,a1_RE100,p27,2012,0.0045
upv,a1_RE100,p27,2014,0
upv,a1_RE100,p27,2016,0.005
upv,a1_RE100,p27,2018,0.0275
upv,a1_RE100,p27,2020,0
upv,a1_RE100,p27,2022,0
upv,a1_RE100,p27,2024,2.539553022
upv,a1_RE100,p27,2026,0
upv,a1_RE100,p27,2028,0.001027065
upv,a1_RE100,p27,2030,0
upv,a1_RE100,p27,2032,0
upv,a1_RE100,p27,2034,0
upv,a1_RE100,p27,2036,0.281195028
upv,a1_RE100,p27,2038,0
upv,a1_RE100,p27,2040,2.507144954
upv,a1_RE100,p27,2042,0
upv,a1_RE100,p27,2044,0
upv,a1_RE100,p27,2046,0
upv,a1_RE100,p27,2048,0.0095
upv,a1_RE100,p27,2050,4.149041363
upv,a1_RE100,p28,2012,0.27885
upv,a1_RE100,p28,2014,0.1854
upv,a1_RE100,p28,2016,0.227
upv,a1_RE100,p28,2018,0.05365
upv,a1_RE100,p28,2020,0.125
upv,a1_RE100,p28,2022,0.1
upv,a1_RE100,p28,2024,0.204124611
upv,a1_RE100,p28,2026,0.170837922
upv,a1_RE100,p28,2028,0.112149835
upv,a1_RE100,p28,2030,0.091800794
upv,a1_RE100,p28,2032,0.211932673
upv,a1_RE100,p28,2034,0.318773509
upv,a1_RE100,p28,2036,0.918649406
upv,a1_RE100,p28,2038,0.709541306
upv,a1_RE100,p28,2040,2.24277882
upv,a1_RE100,p28,2042,0.024075482
upv,a1_RE100,p28,2044,0.27885
upv,a1_RE100,p28,2046,0.21408443
upv,a1_RE100,p28,2048,0.22987607
upv,a1_RE100,p28,2050,0.05365
upv,a1_RE100,p29,2012,0
upv,a1_RE100,p29,2014,0.00415
upv,a1_RE100,p29,2016,0
upv,a1_RE100,p29,2018,0
upv,a1_RE100,p29,2020,0
upv,a1_RE100,p29,2022,0
upv,a1_RE100,p29,2024,0
upv,a1_RE100,p29,2026,0
upv,a1_RE100,p29,2028,1.433186945
upv,a1_RE100,p29,2030,0.005329247
upv,a1_RE100,p29,2032,0.328937193
upv,a1_RE100,p29,2034,0.093176724
upv,a1_RE100,p29,2036,0
upv,a1_RE100,p29,2038,0
upv,a1_RE100,p29,2040,0
upv,a1_RE100,p29,2042,0
upv,a1_RE100,p29,2044,0
upv,a1_RE100,p29,2046,0
upv,a1_RE100,p29,2048,0.000125668
upv,a1_RE100,p29,2050,0
upv,a1_RE100,p3,2012,0
upv,a1_RE100,p3,2014,0
upv,a1_RE100,p3,2016,0
upv,a1_RE100,p3,2018,0.0096
upv,a1_RE100,p3,2020,0
upv,a1_RE100,p3,2022,0
upv,a1_RE100,p3,2024,0
upv,a1_RE100,p3,2026,1.392140315
upv,a1_RE100,p3,2028,0
upv,a1_RE100,p3,2030,0.224778362
upv,a1_RE100,p3,2032,2.242947023
upv,a1_RE100,p3,2034,1.057373632
upv,a1_RE100,p3,2036,0.247906855
upv,a1_RE100,p3,2038,0
upv,a1_RE100,p3,2040,0
upv,a1_RE100,p3,2042,0
upv,a1_RE100,p3,2044,0
upv,a1_RE100,p3,2046,0
upv,a1_RE100,p3,2048,0
upv,a1_RE100,p3,2050,0
upv,a1_RE100,p30,2012,0.015
upv,a1_RE100,p30,2014,0.0413
upv,a1_RE100,p30,2016,0.00792
upv,a1_RE100,p30,2018,0
upv,a1_RE100,p30,2020,0
upv,a1_RE100,p30,2022,0
upv,a1_RE100,p30,2024,0
upv,a1_RE100,p30,2026,0
upv,a1_RE100,p30,2028,3.169718773
upv,a1_RE100,p30,2030,0
upv,a1_RE100,p30,2032,0.010696345
upv,a1_RE100,p30,2034,0.41737531
upv,a1_RE100,p30,2036,2.740728846
upv,a1_RE100,p30,2038,1.311259408
upv,a1_RE100,p30,2040,0.362480049
upv,a1_RE100,p30,2042,0
upv,a1_RE100,p30,2044,0
upv,a1_RE100,p30,2046,0
upv,a1_RE100,p30,2048,0
upv,a1_RE100,p30,2050,0.06422
upv,a1_RE100,p31,2012,0.03245
upv,a1_RE100,p31,2014,0.03735
upv,a1_RE100,p31,2016,0.0281
upv,a1_RE100,p31,2018,0.03555
upv,a1_RE100,p31,2020,0.01
upv,a1_RE100,p31,2022,0
upv,a1_RE100,p31,2024,0
upv,a1_RE100,p31,2026,0
upv,a1_RE100,p31,2028,0.574719019
upv,a1_RE100,p31,2030,1.215915718
upv,a1_RE100,p31,2032,0.021190947
upv,a1_RE100,p31,2034,0.008615934
upv,a1_RE100,p31,2036,0.004997469
upv,a1_RE100,p31,2038,0.140523849
upv,a1_RE100,p31,2040,0.386057007
upv,a1_RE100,p31,2042,0.015
upv,a1_RE100,p31,2044,0.03245
upv,a1_RE100,p31,2046,0.03735
upv,a1_RE100,p31,2048,0.0281
upv,a1_RE100,p31,2050,0.03555
upv,a1_RE100,p32,2012,0
upv,a1_RE100,p32,2014,0
upv,a1_RE100,p32,2016,0
upv,a1_RE100,p32,2018,0
upv,a1_RE100,p32,2020,0
upv,a1_RE100,p32,2022,0
upv,a1_RE100,p32,2024,0
upv,a1_RE100,p32,2026,0
upv,a1_RE100,p32,2028,0
upv,a1_RE100,p32,2030,0
upv,a1_RE100,p32,2032,0
upv,a1_RE100,p32,2034,0
upv,a1_RE100,p32,2036,0
upv,a1_RE100,p32,2038,0
upv,a1_RE100,p32,2040,0
upv,a1_RE100,p32,2042,0
upv,a1_RE100,p32,2044,0
upv,a1_RE100,p32,2046,0
upv,a1_RE100,p32,2048,0
upv,a1_RE100,p32,2050,0
upv,a1_RE100,p33,2012,0
upv,a1_RE100,p33,2014,0
upv,a1_RE100,p33,2016,0.0318
upv,a1_RE100,p33,2018,0.033
upv,a1_RE100,p33,2020,0.04
upv,a1_RE100,p33,2022,0
upv,a1_RE100,p33,2024,0.221929279
upv,a1_RE100,p33,2026,0.559312865
upv,a1_RE100,p33,2028,0.771789514
upv,a1_RE100,p33,2030,1.538034884
upv,a1_RE100,p33,2032,0.214627255
upv,a1_RE100,p33,2034,0.446149953
upv,a1_RE100,p33,2036,0.29246907
upv,a1_RE100,p33,2038,0.304635757
upv,a1_RE100,p33,2040,0.234421603
upv,a1_RE100,p33,2042,0
upv,a1_RE100,p33,2044,0
upv,a1_RE100,p33,2046,0
upv,a1_RE100,p33,2048,0.0318
upv,a1_RE100,p33,2050,0.033
upv,a1_RE100,p34,2012,0.03525
upv,a1_RE100,p34,2014,0
upv,a1_RE100,p34,2016,0.106
upv,a1_RE100,p34,2018,0
upv,a1_RE100,p34,2020,0.0475
upv,a1_RE100,p34,2022,0
upv,a1_RE100,p34,2024,0
upv,a1_RE100,p34,2026,0
upv,a1_RE100,p34,2028,0.001859675
upv,a1_RE100,p34,2030,0.001516008
upv,a1_RE100,p34,2032,0.00041541
upv,a1_RE100,p34,2034,0.004149352
upv,a1_RE100,p34,2036,0.001448053
upv,a1_RE100,p34,2038,0.000261836
upv,a1_RE100,p34,2040,0.013005872
upv,a1_RE100,p34,2042,0.046596549
upv,a1_RE100,p34,2044,0.056316545
upv,a1_RE100,p34,2046,0
upv,a1_RE100,p34,2048,0.277353903
upv,a1_RE100,p34,2050,0.849672344
upv,a1_RE100,p35,2012,0
upv,a1_RE100,p35,2014,0
upv,a1_RE100,p35,2016,0
upv,a1_RE100,p35,2018,0
upv,a1_RE100,p35,2020,0
upv,a1_RE100,p35,2022,0
upv,a1_RE100,p35,2024,0
upv,a1_RE100,p35,2026,0
upv,a1_RE100,p35,2028,0
upv,a1_RE100,p35,2030,0
upv,a1_RE100,p35,2032,0
upv,a1_RE100,p35,2034,0
upv,a1_RE100,p35,2036,0
upv,a1_RE100,p35,2038,0
upv,a1_RE100,p35,2040,0
upv,a1_RE100,p35,2042,0
upv,a1_RE100,p35,2044,0
upv,a1_RE100,p35,2046,0
upv,a1_RE100,p35,2048,0
upv,a1_RE100,p35,2050,0
upv,a1_RE100,p36,2012,0
upv,a1_RE100,p36,2014,0
upv,a1_RE100,p36,2016,0
upv,a1_RE100,p36,2018,0
upv,a1_RE100,p36,2020,0
upv,a1_RE100,p36,2022,0
upv,a1_RE100,p36,2024,0
upv,a1_RE100,p36,2026,0
upv,a1_RE100,p36,2028,0.074847679
upv,a1_RE100,p36,2030,0
upv,a1_RE100,p36,2032,0.193712482
upv,a1_RE100,p36,2034,0.153511676
upv,a1_RE100,p36,2036,0
upv,a1_RE100,p36,2038,0
upv,a1_RE100,p36,2040,0.405936199
upv,a1_RE100,p36,2042,0
upv,a1_RE100,p36,2044,0
upv,a1_RE100,p36,2046,0
upv,a1_RE100,p36,2048,0
upv,a1_RE100,p36,2050,0
upv,a1_RE100,p37,2012,0
upv,a1_RE100,p37,2014,0
upv,a1_RE100,p37,2016,0
upv,a1_RE100,p37,2018,0
upv,a1_RE100,p37,2020,0
upv,a1_RE100,p37,2022,0
upv,a1_RE100,p37,2024,0
upv,a1_RE100,p37,2026,0
upv,a1_RE100,p37,2028,0
upv,a1_RE100,p37,2030,0
upv,a1_RE100,p37,2032,0
upv,a1_RE100,p37,2034,0.016325554
upv,a1_RE100,p37,2036,0.058533701
upv,a1_RE100,p37,2038,0.400408664
upv,a1_RE100,p37,2040,0.717901598
upv,a1_RE100,p37,2042,0
upv,a1_RE100,p37,2044,0
upv,a1_RE100,p37,2046,0
upv,a1_RE100,p37,2048,0
upv,a1_RE100,p37,2050,0
upv,a1_RE100,p38,2012,0
upv,a1_RE100,p38,2014,0
upv,a1_RE100,p38,2016,0
upv,a1_RE100,p38,2018,0
upv,a1_RE100,p38,2020,0
upv,a1_RE100,p38,2022,0
upv,a1_RE100,p38,2024,0
upv,a1_RE100,p38,2026,0
upv,a1_RE100,p38,2028,0
upv,a1_RE100,p38,2030,0
upv,a1_RE100,p38,2032,0.020554626
upv,a1_RE100,p38,2034,0.020930217
upv,a1_RE100,p38,2036,0.019559165
upv,a1_RE100,p38,2038,0.005911714
upv,a1_RE100,p38,2040,0.976102138
upv,a1_RE100,p38,2042,0.125940126
upv,a1_RE100,p38,2044,0.104206675
upv,a1_RE100,p38,2046,0.148555116
upv,a1_RE100,p38,2048,0.000207042
upv,a1_RE100,p38,2050,0
upv,a1_RE100,p39,2012,0
upv,a1_RE100,p39,2014,0
upv,a1_RE100,p39,2016,0
upv,a1_RE100,p39,2018,0
upv,a1_RE100,p39,2020,0
upv,a1_RE100,p39,2022,0
upv,a1_RE100,p39,2024,0
upv,a1_RE100,p39,2026,0
upv,a1_RE100,p39,2028,0
upv,a1_RE100,p39,2030,0
upv,a1_RE100,p39,2032,0
upv,a1_RE100,p39,2034,0
upv,a1_RE100,p39,2036,0
upv,a1_RE100,p39,2038,0
upv,a1_RE100,p39,2040,0
upv,a1_RE100,p39,2042,0
upv,a1_RE100,p39,2044,0
upv,a1_RE100,p39,2046,0
upv,a1_RE100,p39,2048,0
upv,a1_RE100,p39,2050,0
upv,a1_RE100,p4,2012,0
upv,a1_RE100,p4,2014,0
upv,a1_RE100,p4,2016,0
upv,a1_RE100,p4,2018,0
upv,a1_RE100,p4,2020,0
upv,a1_RE100,p4,2022,0
upv,a1_RE100,p4,2024,0
upv,a1_RE100,p4,2026,0
upv,a1_RE100,p4,2028,0
upv,a1_RE100,p4,2030,0
upv,a1_RE100,p4,2032,0.822070374
upv,a1_RE100,p4,2034,1.877003986
upv,a1_RE100,p4,2036,1.410892489
upv,a1_RE100,p4,2038,0
upv,a1_RE100,p4,2040,0
upv,a1_RE100,p4,2042,0.14621421
upv,a1_RE100,p4,2044,0.049299112
upv,a1_RE100,p4,2046,0.001155528
upv,a1_RE100,p4,2048,0.001079086
upv,a1_RE100,p4,2050,0
upv,a1_RE100,p40,2012,0
upv,a1_RE100,p40,2014,0
upv,a1_RE100,p40,2016,0
upv,a1_RE100,p40,2018,0.0029
upv,a1_RE100,p40,2020,0
upv,a1_RE100,p40,2022,0
upv,a1_RE100,p40,2024,0
upv,a1_RE100,p40,2026,0
upv,a1_RE100,p40,2028,0.19025444
upv,a1_RE100,p40,2030,0.241603813
upv,a1_RE100,p40,2032,0.097716637
upv,a1_RE100,p40,2034,0.210194972
upv,a1_RE100,p40,2036,0
upv,a1_RE100,p40,2038,0
upv,a1_RE100,p40,2040,0.140487056
upv,a1_RE100,p40,2042,0
upv,a1_RE100,p40,2044,0
upv,a1_RE100,p40,2046,0
upv,a1_RE100,p40,2048,0
upv,a1_RE100,p40,2050,0
upv,a1_RE100,p41,2012,0
upv,a1_RE100,p41,2014,0
upv,a1_RE100,p41,2016,0
upv,a1_RE100,p41,2018,0
upv,a1_RE100,p41,2020,0
upv,a1_RE100,p41,2022,0.025932059
upv,a1_RE100,p41,2024,3.782266822
upv,a1_RE100,p41,2026,0
upv,a1_RE100,p41,2028,0
upv,a1_RE100,p41,2030,0
upv,a1_RE100,p41,2032,0
upv,a1_RE100,p41,2034,0
upv,a1_RE100,p41,2036,0
upv,a1_RE100,p41,2038,0
upv,a1_RE100,p41,2040,0
upv,a1_RE100,p41,2042,0
upv,a1_RE100,p41,2044,0
upv,a1_RE100,p41,2046,0
upv,a1_RE100,p41,2048,0
upv,a1_RE100,p41,2050,0
upv,a1_RE100,p42,2012,0
upv,a1_RE100,p42,2014,0
upv,a1_RE100,p42,2016,0
upv,a1_RE100,p42,2018,0
upv,a1_RE100,p42,2020,0
upv,a1_RE100,p42,2022,0
upv,a1_RE100,p42,2024,0
upv,a1_RE100,p42,2026,0
upv,a1_RE100,p42,2028,0
upv,a1_RE100,p42,2030,0
upv,a1_RE100,p42,2032,0
upv,a1_RE100,p42,2034,0.141296026
upv,a1_RE100,p42,2036,0.217772692
upv,a1_RE100,p42,2038,0.086925787
upv,a1_RE100,p42,2040,0.157362664
upv,a1_RE100,p42,2042,0
upv,a1_RE100,p42,2044,0
upv,a1_RE100,p42,2046,0
upv,a1_RE100,p42,2048,0
upv,a1_RE100,p42,2050,0
upv,a1_RE100,p43,2012,0
upv,a1_RE100,p43,2014,0
upv,a1_RE100,p43,2016,0.08375
upv,a1_RE100,p43,2018,0.0633
upv,a1_RE100,p43,2020,0.0175
upv,a1_RE100,p43,2022,0
upv,a1_RE100,p43,2024,0
upv,a1_RE100,p43,2026,0.000404607
upv,a1_RE100,p43,2028,0
upv,a1_RE100,p43,2030,0.000290721
