year,State,Type,New Installs
2045,UT,Utility_MW,2634.113154
2046,UT,Utility_MW,833.064923
2047,UT,Utility_MW,6455.80119
2048,UT,Utility_MW,3821.688036
2049,UT,Utility_MW,6455.80119
2050,UT,Utility_MW,0
2018,VA,Utility_MW,503.575154
2019,VA,Utility_MW,503.575154
2020,VA,Utility_MW,0
2021,VA,Utility_MW,503.575154
2022,VA,Utility_MW,0
2023,VA,Utility_MW,503.575154
2024,VA,Utility_MW,0
2025,VA,Utility_MW,503.575154
2026,VA,Utility_MW,0
2027,VA,Utility_MW,607.173769
2028,VA,Utility_MW,103.598615
2029,VA,Utility_MW,1455.017462
2030,VA,Utility_MW,847.843693
2031,VA,Utility_MW,1455.017462
2032,VA,Utility_MW,0
2033,VA,Utility_MW,1455.017462
2034,VA,Utility_MW,0
2035,VA,Utility_MW,1455.017462
2036,VA,Utility_MW,0
2037,VA,Utility_MW,1455.017462
2038,VA,Utility_MW,0
2039,VA,Utility_MW,5304.426962
2040,VA,Utility_MW,3849.4095
2041,VA,Utility_MW,5304.426962
2042,VA,Utility_MW,0
2043,VA,Utility_MW,5304.426962
2044,VA,Utility_MW,0
2045,VA,Utility_MW,5238.977962
2046,VA,Utility_MW,0
2047,VA,Utility_MW,8395.319778
2048,VA,Utility_MW,3156.341816
2049,VA,Utility_MW,9056.701908
2050,VA,Utility_MW,661.38213
2018,VT,Utility_MW,115.877231
2019,VT,Utility_MW,133.6512
2020,VT,Utility_MW,17.773969
2021,VT,Utility_MW,159.199511
2022,VT,Utility_MW,25.548311
2023,VT,Utility_MW,200.868531
2024,VT,Utility_MW,41.66902
2025,VT,Utility_MW,239.825344
2026,VT,Utility_MW,38.956813
2027,VT,Utility_MW,273.947747
2028,VT,Utility_MW,34.122403
2029,VT,Utility_MW,294.097917
2030,VT,Utility_MW,20.15017
2031,VT,Utility_MW,324.127359
2032,VT,Utility_MW,30.029442
2033,VT,Utility_MW,325.769927
2034,VT,Utility_MW,1.642568
2035,VT,Utility_MW,325.769927
2036,VT,Utility_MW,0
2037,VT,Utility_MW,328.443634
2038,VT,Utility_MW,2.673707
2039,VT,Utility_MW,329.714738
2040,VT,Utility_MW,1.271104
2041,VT,Utility_MW,326.982791
2042,VT,Utility_MW,0
2043,VT,Utility_MW,307.708876
2044,VT,Utility_MW,0
2045,VT,Utility_MW,930.614261
2046,VT,Utility_MW,622.905385
2047,VT,Utility_MW,896.838261
2048,VT,Utility_MW,0
2049,VT,Utility_MW,912.840292
2050,VT,Utility_MW,16.002031
2018,WA,Utility_MW,0.384615
2019,WA,Utility_MW,0.384615
2020,WA,Utility_MW,0
2021,WA,Utility_MW,0.384615
2022,WA,Utility_MW,0
2023,WA,Utility_MW,0.384615
2024,WA,Utility_MW,0
2025,WA,Utility_MW,0.384615
2026,WA,Utility_MW,0
2027,WA,Utility_MW,0.384615
2028,WA,Utility_MW,0
2029,WA,Utility_MW,0.384615
2030,WA,Utility_MW,0
2031,WA,Utility_MW,0.384615
2032,WA,Utility_MW,0
2033,WA,Utility_MW,0.384615
2034,WA,Utility_MW,0
2035,WA,Utility_MW,0.384615
2036,WA,Utility_MW,0
2037,WA,Utility_MW,0.384615
2038,WA,Utility_MW,0
2039,WA,Utility_MW,0.384615
2040,WA,Utility_MW,0
2041,WA,Utility_MW,0.384615
2042,WA,Utility_MW,0
2043,WA,Utility_MW,0.384615
2044,WA,Utility_MW,0
2045,WA,Utility_MW,0.384615
2046,WA,Utility_MW,0
2047,WA,Utility_MW,0.384615
2048,WA,Utility_MW,0
2049,WA,Utility_MW,0.384615
2050,WA,Utility_MW,0
2018,WI,Utility_MW,1405.698561
2019,WI,Utility_MW,1767.511702
2020,WI,Utility_MW,361.813141
2021,WI,Utility_MW,1767.511702
2022,WI,Utility_MW,0
2023,WI,Utility_MW,1767.511702
2024,WI,Utility_MW,0
2025,WI,Utility_MW,1767.511702
2026,WI,Utility_MW,0
2027,WI,Utility_MW,1767.511702
2028,WI,Utility_MW,0
2029,WI,Utility_MW,2353.104317
2030,WI,Utility_MW,585.592615
2031,WI,Utility_MW,3103.986622
2032,WI,Utility_MW,750.882305
2033,WI,Utility_MW,3103.986622
2034,WI,Utility_MW,0
2035,WI,Utility_MW,3103.986622
2036,WI,Utility_MW,0
2037,WI,Utility_MW,3979.815742
2038,WI,Utility_MW,875.82912
2039,WI,Utility_MW,3979.815742
2040,WI,Utility_MW,0
2041,WI,Utility_MW,3979.815742
2042,WI,Utility_MW,0
2043,WI,Utility_MW,3990.579434
2044,WI,Utility_MW,10.763692
2045,WI,Utility_MW,3987.329434
2046,WI,Utility_MW,0
2047,WI,Utility_MW,2585.97472
2048,WI,Utility_MW,0
2049,WI,Utility_MW,5310.775064
2050,WI,Utility_MW,2724.800344
2018,WV,Utility_MW,0
2019,WV,Utility_MW,0
2020,WV,Utility_MW,0
2021,WV,Utility_MW,0
2022,WV,Utility_MW,0
2023,WV,Utility_MW,0
2024,WV,Utility_MW,0
2025,WV,Utility_MW,0
2026,WV,Utility_MW,0
2027,WV,Utility_MW,0
2028,WV,Utility_MW,0
2029,WV,Utility_MW,0
2030,WV,Utility_MW,0
2031,WV,Utility_MW,0
2032,WV,Utility_MW,0
2033,WV,Utility_MW,0
2034,WV,Utility_MW,0
2035,WV,Utility_MW,0
2036,WV,Utility_MW,0
2037,WV,Utility_MW,0
2038,WV,Utility_MW,0
2039,WV,Utility_MW,1703.076923
2040,WV,Utility_MW,1703.076923
2041,WV,Utility_MW,1703.076923
2042,WV,Utility_MW,0
2043,WV,Utility_MW,1703.076923
2044,WV,Utility_MW,0
2045,WV,Utility_MW,1703.076923
2046,WV,Utility_MW,0
2047,WV,Utility_MW,2793.212308
2048,WV,Utility_MW,1090.135385
2049,WV,Utility_MW,2793.212308
2050,WV,Utility_MW,0
2018,WY,Utility_MW,0
2019,WY,Utility_MW,0
2020,WY,Utility_MW,0
2021,WY,Utility_MW,0
2022,WY,Utility_MW,0
2023,WY,Utility_MW,0
2024,WY,Utility_MW,0
2025,WY,Utility_MW,0
2026,WY,Utility_MW,0
2027,WY,Utility_MW,0
2028,WY,Utility_MW,0
2029,WY,Utility_MW,0
2030,WY,Utility_MW,0
2031,WY,Utility_MW,0
2032,WY,Utility_MW,0
2033,WY,Utility_MW,0
2034,WY,Utility_MW,0
2035,WY,Utility_MW,1703.076923
2036,WY,Utility_MW,1703.076923
2037,WY,Utility_MW,4236.744782
2038,WY,Utility_MW,2533.667859
2039,WY,Utility_MW,4236.744782
2040,WY,Utility_MW,0
2041,WY,Utility_MW,4236.744782
2042,WY,Utility_MW,0
2043,WY,Utility_MW,4236.744782
2044,WY,Utility_MW,0
2045,WY,Utility_MW,4310.51709
2046,WY,Utility_MW,73.772308
2047,WY,Utility_MW,5375.496782
2048,WY,Utility_MW,1064.979692
2049,WY,Utility_MW,5390.971419
2050,WY,Utility_MW,15.474637
