@states,@scenario|Module Composition Scenario,@timeseries|Year,@value|NewInstalledCapacity|PV#MW,@value|CumulativeNewInstalledCapacity|PV#MW,@value|InstalledCapacity|PV#MW,@value|CumulativeEOLMaterial|Module#MetricTonnes
OR,Today,2047,173.8479497,11459.06998,10541.2362,31647.05069
OR,Today,2048,173.8479497,11632.91793,10634.001,33317.62365
OR,Today,2049,160.4111497,11793.32908,10722.89269,34382.50291
OR,Today,2050,160.4111497,11953.74023,10808.56531,35597.38187
PA,Today,2018,427.3385642,427.3385642,429.6610564,0
PA,Today,2019,120.0381238,547.376688,548.0018866,4.25E-07
PA,Today,2020,120.0381238,667.4148118,666.7254999,6.79E-05
PA,Today,2021,168.4717006,835.8865124,833.7724698,0.00139008
PA,Today,2022,168.4717006,1004.358213,999.9927438,0.012416741
PA,Today,2023,230.95435,1235.312563,1228.152089,0.069832288
PA,Today,2024,230.95435,1466.266913,1455.18928,0.291322385
PA,Today,2025,293.7514997,1760.018413,1744.160495,0.985373219
PA,Today,2026,293.7514997,2053.769912,2031.694928,2.852533813
PA,Today,2027,345.8760499,2399.645962,2370.096625,7.322610446
PA,Today,2028,345.8760499,2745.522012,2706.739299,17.08290314
PA,Today,2029,383.7945504,3129.316563,3079.598589,36.86300627
PA,Today,2030,383.7945504,3513.111113,3450.294178,74.54963993
PA,Today,2031,351.5378994,3864.649012,3786.192571,142.7052897
PA,Today,2032,351.5378994,4216.186912,4119.496419,260.5465503
PA,Today,2033,327.5934003,4543.780312,4425.693183,456.3825617
PA,Today,2034,327.5934003,4871.373712,4728.234076,770.3885381
PA,Today,2035,332.2292995,5203.603012,5030.843874,1257.347179
PA,Today,2036,332.2292995,5535.832311,5327.615344,1988.577249
PA,Today,2037,329.5467003,5865.379012,5614.343411,3051.652925
PA,Today,2038,329.5467003,6194.925712,5892.034337,4545.771922
PA,Today,2039,1034.39135,7229.317062,6866.754802,6570.083439
PA,Today,2040,1034.39135,8263.708412,7826.536382,9202.728861
PA,Today,2041,199.1133495,8462.821762,7931.657518,12471.11292
PA,Today,2042,199.1133495,8661.935111,8025.264096,16320.35835
PA,Today,2043,150.5732499,8812.508361,8062.078357,20596.49117
PA,Today,2044,150.5732499,8963.081611,8095.017559,25068.0619
PA,Today,2045,159.9377003,9123.019311,8137.467069,29502.49305
PA,Today,2046,159.9377003,9282.957011,8181.913222,33780.63693
PA,Today,2047,173.3226498,9456.279661,8240.199303,37986.27062
PA,Today,2048,173.3226498,9629.602311,8290.590648,42594.19896
PA,Today,2049,1864.331181,11493.93349,10033.58079,47436.26379
PA,Today,2050,1864.331181,13358.26467,11755.47172,53053.0198
RI,Today,2018,34.43137517,34.43137517,34.61850221,0
RI,Today,2019,10.48304983,44.914425,44.96902422,3.43E-08
RI,Today,2020,10.48304983,55.39747483,55.34594213,5.47E-06
RI,Today,2021,29.9574,85.35487483,85.26051731,0.000112127
RI,Today,2022,29.9574,115.3122748,115.0283146,0.001002991
RI,Today,2023,52.87594983,168.1882247,167.6716767,0.005648975
RI,Today,2024,52.87594983,221.0641745,220.0599618,0.023597444
RI,Today,2025,53.32900034,274.3931748,272.6409644,0.079915367
RI,Today,2026,53.32900034,327.7221752,324.9576743,0.231625866
RI,Today,2027,18.70339966,346.4255748,342.2311106,0.595348417
RI,Today,2028,18.70339966,365.1289745,359.3899409,1.390828459
RI,Today,2029,13.43170043,378.5606749,371.1534462,3.006084615
RI,Today,2030,13.43170043,391.9923754,382.8279608,6.090862694
RI,Today,2031,4.473549575,396.4659249,385.4023284,11.68557642
RI,Today,2032,4.473549575,400.9394745,387.8834185,21.39210202
RI,Today,2033,0.872950595,401.8124251,386.6199579,37.58911411
RI,Today,2034,0.872950595,402.6853757,385.1831364,63.6854866
RI,Today,2035,0.917149915,403.6025256,383.5375448,104.3868013
RI,Today,2036,0.917149915,404.5196755,381.52972,165.9177187
RI,Today,2037,0.31364949,404.833325,378.4173232,256.0942143
RI,Today,2038,0.31364949,405.1469745,374.6495769,384.0800493
RI,Today,2039,0.229500425,405.3764749,369.9736435,559.6175071
RI,Today,2040,0.229500425,405.6059754,364.3213548,791.5567632
RI,Today,2041,0,405.6059754,357.3614893,1085.728511
RI,Today,2042,0,405.6059754,349.3140532,1442.718677
RI,Today,2043,0,405.6059754,340.2728044,1856.868838
RI,Today,2044,0,405.6059754,330.3978188,2318.383364
RI,Today,2045,0.00935,405.6153254,319.8127428,2819.780662
RI,Today,2046,0.00935,405.6246753,308.4177494,3365.18709
RI,Today,2047,0,405.6246753,295.797108,3977.055188
RI,Today,2048,0,405.6246753,281.0128141,4709.80858
RI,Today,2049,601.6947703,1007.319446,868.1448807,5563.941148
RI,Today,2050,601.6947703,1609.014216,1449.856286,6588.66457
SC,Today,2018,483.3197747,483.3197747,485.9465126,0
SC,Today,2019,211.2199002,694.5396749,695.6397785,4.81E-07
SC,Today,2020,211.2199002,905.7595751,905.3525423,7.69E-05
SC,Today,2021,949.90305,1855.662625,1856.679475,0.001583914
SC,Today,2022,949.90305,2805.565675,2803.353565,0.014280813
SC,Today,2023,3085.826401,5891.392076,5891.063814,0.081068959
SC,Today,2024,3085.826401,8977.218477,8964.106055,0.341082471
SC,Today,2025,130.4171997,9107.635677,9053.140399,1.162525349
SC,Today,2026,130.4171997,9238.052877,9140.265796,3.389171395
SC,Today,2027,133.9166503,9371.969527,9230.409875,8.759746533
SC,Today,2028,133.9166503,9505.886177,9319.984813,20.57885566
SC,Today,2029,133.3896497,9639.275827,9408.355579,44.74248702
SC,Today,2030,133.3896497,9772.665477,9495.876918,91.24912448
SC,Today,2031,102.6476997,9875.313176,9551.387648,176.3539462
SC,Today,2032,102.6476997,9977.960876,9605.441342,325.5365907
SC,Today,2033,1161.74039,11139.70127,10720.94496,577.4296266
SC,Today,2034,1161.74039,12301.44166,11828.82177,988.7561553
SC,Today,2035,2247.768301,14549.20996,14017.42589,1640.09275
SC,Today,2036,2247.768301,16796.97826,16189.68627,2641.837998
SC,Today,2037,2304.005358,19100.98362,18398.67229,4139.07968
SC,Today,2038,2304.005358,21404.98897,20584.52525,6313.181844
SC,Today,2039,45.96714974,21450.95612,20476.13946,9377.216834
SC,Today,2040,45.96714974,21496.92327,20346.13612,13562.74563
SC,Today,2041,5600.400979,27097.32425,25769.59014,19098.44583
SC,Today,2042,5600.400979,32697.72523,31142.83565,26188.27384
SC,Today,2043,10920.09781,43617.82304,41798.94121,35007.59784
SC,Today,2044,10920.09781,54537.92085,52371.47001,45743.2765
SC,Today,2045,10178.18498,64716.10583,62105.1888,58693.00709
SC,Today,2046,10178.18498,74894.29081,71738.54271,74396.23397
SC,Today,2047,5499.841848,80394.13266,76560.32286,93705.67629
SC,Today,2048,5499.841848,85893.97451,81264.56421,117909.7514
SC,Today,2049,573.24976,86467.22427,80902.94432,147419.552
SC,Today,2050,573.24976,87040.47403,80431.93667,182865.5241
SD,Today,2018,46.3216,46.3216,46.57334783,0
SD,Today,2019,0.245649745,46.56724975,46.56852917,4.61E-08
SD,Today,2020,0.245649745,46.81289949,46.67514748,7.35E-06
SD,Today,2021,0.289000085,47.10189958,46.82503029,0.000148693
SD,Today,2022,0.289000085,47.39089966,46.97388356,0.001305742
SD,Today,2023,0.45049983,47.84139949,47.28387764,0.007216313
SD,Today,2024,0.45049983,48.29189932,47.59180558,0.029621659
SD,Today,2025,1.620950595,49.91284991,49.07276989,0.098750121
SD,Today,2026,1.620950595,51.53380051,50.54455852,0.282193212
SD,Today,2027,56.18533992,107.7191404,106.8085351,0.716030555
SD,Today,2028,56.18533992,163.9044803,162.813975,1.652851499
SD,Today,2029,152.0051602,315.9096405,314.7570994,3.531997726
SD,Today,2030,152.0051602,467.9148007,465.973988,7.077667264
SD,Today,2031,7.91689932,475.8317001,471.680478,13.42995205
SD,Today,2032,7.91689932,483.7485994,477.1736923,24.31140106
SD,Today,2033,1159.734051,1643.48265,1639.201331,42.2254633
SD,Today,2034,1159.734051,2803.216701,2796.121432,70.67016479
SD,Today,2035,15.35609966,2818.572801,2797.819552,114.3263497
SD,Today,2036,15.35609966,2833.928901,2798.205131,179.1400753
SD,Today,2037,131.9303691,2965.85927,2915.15198,272.1613666
SD,Today,2038,131.9303691,3097.789639,3030.988122,400.9352071
SD,Today,2039,33.14064958,3130.930288,3046.307789,572.1993063
SD,Today,2040,33.14064958,3164.070938,3060.660284,789.7046047
SD,Today,2041,34.92055017,3198.991488,3075.966154,1051.264441
SD,Today,2042,34.92055017,3233.912038,3090.630298,1345.77239
SD,Today,2043,31.82824992,3265.740288,3101.921,1651.82513
SD,Today,2044,31.82824992,3297.568538,3113.461138,1940.166189
SD,Today,2045,29.17284992,3326.741388,3123.091189,2181.272472
SD,Today,2046,29.17284992,3355.914238,3133.804883,2356.170231
SD,Today,2047,21.88155068,3377.795789,3138.28024,2464.435819
SD,Today,2048,21.88155068,3399.677339,3143.198366,2544.699527
SD,Today,2049,1252.316758,4651.994097,4384.533339,2560.444137
SD,Today,2050,1252.316758,5904.310855,5620.802629,2581.599016
TN,Today,2018,179.4501304,179.4501304,180.4254028,0
TN,Today,2019,5.520749575,184.97088,184.9996339,1.79E-07
TN,Today,2020,5.520749575,190.4916296,189.9805381,2.85E-05
TN,Today,2021,3.02600034,193.5176299,192.4404533,0.000576749
TN,Today,2022,3.02600034,196.5436302,194.8868123,0.005072833
TN,Today,2023,1150.806499,1347.350129,1350.381322,0.028082443
TN,Today,2024,1150.806499,2498.156628,2500.506561,0.115454461
TN,Today,2025,2587.335401,5085.492029,5087.858304,0.385441998
TN,Today,2026,2587.335401,7672.82743,7662.980739,1.10291829
TN,Today,2027,5772.27792,13445.10535,13424.17193,2.802316324
TN,Today,2028,5772.27792,19217.38327,19158.40684,6.479304346
TN,Today,2029,8313.18099,27530.56426,27415.82823,13.87719432
TN,Today,2030,8313.18099,35843.74525,35633.54199,27.90238604
TN,Today,2031,16.58434932,35860.3296,35477.91946,53.21350467
TN,Today,2032,16.58434932,35876.91395,35316.76721,97.0387141
TN,Today,2033,20.21215026,35897.1261,35159.53603,170.2788784
TN,Today,2034,20.21215026,35917.33825,35002.27895,288.939946
TN,Today,2035,25.44560051,35942.78385,34849.83733,475.890126
TN,Today,2036,25.44560051,35968.22945,34696.36317,762.8379998
TN,Today,2037,31.90135009,36000.1308,34547.56781,1192.268534
TN,Today,2038,31.90135009,36032.03215,34395.94834,1818.88673
TN,Today,2039,39.72219966,36071.75435,34248.11784,2710.030289
TN,Today,2040,39.72219966,36111.47655,34094.71914,3944.815075
TN,Today,2041,47.99270009,36159.46925,33942.34603,5612.937926
TN,Today,2042,47.99270009,36207.46195,33780.67261,7816.487682
TN,Today,2043,56.57430026,36264.03625,33615.81391,10681.40448
TN,Today,2044,56.57430026,36320.61055,33435.58551,14386.96602
TN,Today,2045,2987.553313,39308.16386,36177.33262,19217.08235
TN,Today,2046,2987.553313,42295.71718,38877.88767,25622.44732
TN,Today,2047,77.03975043,42372.75693,38600.1122,34262.91999
TN,Today,2048,77.03975043,42449.79668,38261.08063,46077.22819
TN,Today,2049,4715.894208,47165.69089,42507.81898,61794.42349
TN,Today,2050,4715.894208,51881.58509,46644.93343,82520.972
TX,Today,2018,2358.404182,2358.404182,2371.221596,0
TX,Today,2019,2489.285939,4847.690121,4860.655152,2.35E-06
TX,Today,2020,2489.285939,7336.97606,7342.192039,0.000376583
TX,Today,2021,7344.237119,14681.21318,14694.7645,0.007955689
TX,Today,2022,7344.237119,22025.4503,22011.30566,0.074275165
TX,Today,2023,5556.427467,27581.87776,27495.37439,0.435940305
TX,Today,2024,5556.427467,33138.30523,32951.44621,1.887911609
TX,Today,2025,6578.663656,39716.96889,39407.02588,6.593977576
TX,Today,2026,6578.663656,46295.63254,45830.69171,19.62635775
TX,Today,2027,971.9153246,47267.54787,46590.49604,51.63207571
TX,Today,2028,971.9153246,48239.46319,47342.48066,123.1507225
TX,Today,2029,1147.359841,49386.82303,48265.49314,271.2560852
TX,Today,2030,1147.359841,50534.18288,49181.44346,559.3526559
TX,Today,2031,2326.018767,52860.20164,51272.07864,1091.095201
TX,Today,2032,2326.018767,55186.22041,53345.74577,2029.44161
TX,Today,2033,9267.732657,64453.95307,62368.30358,3621.65249
TX,Today,2034,9267.732657,73721.68572,71332.80408,6230.36705
TX,Today,2035,396.3802377,74118.06596,71316.49514,10369.33423
TX,Today,2036,396.3802377,74514.4462,71253.03392,16739.4805
TX,Today,2037,836.226719,75350.67292,71575.22513,26256.36135
TX,Today,2038,836.226719,76186.89964,71819.6442,40053.914
TX,Today,2039,228.8437997,76415.74344,71353.05657,59443.78899
TX,Today,2040,228.8437997,76644.58724,70763.67013,85809.75365
TX,Today,2041,940.4294042,77585.01664,70744.1338,120432.5702
TX,Today,2042,940.4294042,78525.44604,70559.98225,164283.8132
TX,Today,2043,863.4725056,79388.91855,70123.71853,217897.7786
TX,Today,2044,863.4725056,80252.39106,69508.5695,281493.6036
TX,Today,2045,729.219096,80981.61015,68571.78755,355484.9427
TX,Today,2046,729.219096,81710.82925,67423.32898,441279.3875
TX,Today,2047,6918.282408,88629.11166,72224.67799,541871.2536
TX,Today,2048,6918.282408,95547.39406,76644.83473,662608.7677
TX,Today,2049,4170.871456,99718.26552,77886.44565,805424.5081
TX,Today,2050,4170.871456,103889.137,78713.5531,970858.0489
UT,Today,2018,1523.774685,1523.774685,1532.056069,0
UT,Today,2019,123.8475493,1647.622234,1648.267274,1.52E-06
UT,Today,2020,123.8475493,1771.469784,1767.50997,0.000241863
UT,Today,2021,148.0513006,1919.521084,1910.72907,0.004909351
UT,Today,2022,148.0513006,2067.572385,2053.230539,0.043317459
UT,Today,2023,145.2675494,2212.839934,2192.213837,0.240587504
UT,Today,2024,145.2675494,2358.107484,2330.483541,0.992160986
UT,Today,2025,140.9435998,2499.051083,2463.681525,3.321514834
UT,Today,2026,140.9435998,2639.994683,2596.132269,9.527704774
UT,Today,2027,134.0611509,2774.055834,2720.844675,24.25821777
UT,Today,2028,134.0611509,2908.116985,2844.610019,56.17173409
UT,Today,2029,120.25035,3028.367335,2953.29515,120.3813457
UT,Today,2030,120.25035,3148.617685,3060.389862,241.8833678
UT,Today,2031,94.35085,3242.968535,3139.197359,460.162412
UT,Today,2032,94.35085,3337.319385,3214.787526,835.084892
UT,Today,2033,251.5571596,3588.876545,3443.520776,1453.987428
UT,Today,2034,251.5571596,3840.433704,3664.721097,2439.43035
UT,Today,2035,48.82230034,3889.256005,3671.825601,3956.2719
UT,Today,2036,48.82230034,3938.078305,3665.634517,6215.360509
UT,Today,2037,36.00685,3974.085155,3629.112758,9469.164325
UT,Today,2038,36.00685,4010.092005,3570.509758,13992.33778
UT,Today,2039,25.54844957,4035.640454,3475.078494,20038.69628
UT,Today,2040,25.54844957,4061.188904,3350.793989,27767.96348
UT,Today,2041,449.0441196,4510.233024,3623.731841,37145.28212
UT,Today,2042,449.0441196,4959.277143,3872.910806,47837.92228
UT,Today,2043,70.00923102,5029.286374,3729.310812,59164.43573
UT,Today,2044,70.00923102,5099.295605,3591.51946,70172.40564
UT,Today,2045,930.9101395,6030.205745,4340.823089,79892.4546
UT,Today,2046,930.9101395,6961.115884,5119.672671,87707.00137
UT,Today,2047,4232.97743,11194.09331,9242.027442,93628.07431
UT,Today,2048,4232.97743,15427.07074,13356.51821,98971.47911
UT,Today,2049,7.828499745,15434.89924,13236.6369,102622.3326
UT,Today,2050,7.828499745,15442.72774,13105.45526,106696.2438
VA,Today,2018,586.7037455,586.7037455,589.8923528,0
VA,Today,2019,16.78749958,603.4912451,603.57868,5.84E-07
VA,Today,2020,16.78749958,620.2787447,618.6015223,9.31E-05
VA,Today,2021,10.3972,630.6759447,627.1603648,0.001885458
VA,Today,2022,10.3972,641.0731447,635.6724892,0.016581415
VA,Today,2023,5.615100425,646.6882451,639.3334965,0.091779302
VA,Today,2024,5.615100425,652.3033455,642.9672145,0.377279568
VA,Today,2025,22.63889975,674.9422453,663.6685005,1.259383457
VA,Today,2026,22.63889975,697.581145,684.2445979,3.603097004
VA,Today,2027,154.3797198,851.9608648,836.9765164,9.152063802
VA,Today,2028,154.3797198,1006.340585,988.9025462,21.14638353
VA,Today,2029,997.2640303,2003.604615,1986.382635,45.22738136
VA,Today,2030,997.2640303,3000.868645,2979.046836,90.70274074
VA,Today,2031,68.65280043,3069.521446,3033.520692,172.238494
VA,Today,2032,68.65280043,3138.174246,3086.011737,312.013021
VA,Today,2033,74.05709949,3212.231346,3142.055639,542.2887564
VA,Today,2034,74.05709949,3286.288445,3195.417179,908.1911583
VA,Today,2035,80.8622006,3367.150646,3251.878963,1470.176769
VA,Today,2036,80.8622006,3448.012846,3303.254165,2305.162187
VA,Today,2037,84.74159975,3532.754446,3351.869424,3504.547579
VA,Today,2038,84.74159975,3617.496046,3392.149609,5166.511353
VA,Today,2039,4337.452547,7954.948593,7692.851362,7379.408659
VA,Today,2040,4337.452547,12292.40114,11965.36274,10193.86954
VA,Today,2041,63.52645068,12355.92759,11915.12238,13584.87688
VA,Today,2042,63.52645068,12419.45404,11853.6894,17413.20836
VA,Today,2043,54.54449941,12473.99854,11780.73321,21407.144
VA,Today,2044,54.54449941,12528.54304,11711.76526,25192.91122
VA,Today,2045,49.8295506,12578.37259,11648.53453,28391.14575
VA,Today,2046,49.8295506,12628.20214,11599.91522,30755.37128
VA,Today,2047,3540.267307,16168.46945,15070.41654,32275.21903
VA,Today,2048,3540.267307,19708.73676,18533.10329,33436.5316
VA,Today,2049,768.4967029,20477.23346,19209.47711,33778.26483
VA,Today,2050,768.4967029,21245.73016,19878.97586,34156.42812
VT,Today,2018,223.2026899,223.2026899,224.415748,0
VT,Today,2019,31.530886,254.7335759,254.8977993,2.22E-07
VT,Today,2020,31.530886,286.2644619,285.7505414,3.54E-05
VT,Today,2021,38.46743383,324.7318957,323.4841824,0.000721204
VT,Today,2022,38.46743383,363.1993296,361.029919,0.006387287
VT,Today,2023,49.47061668,412.6699462,409.4407321,0.035611735
VT,Today,2024,49.47061668,462.1405629,457.6109854,0.147383729
VT,Today,2025,46.84932871,508.9898916,502.9020443,0.494988289
VT,Today,2026,46.84932871,555.8392203,547.9536454,1.423937707
VT,Today,2027,44.55625557,600.3954759,590.452351,3.634799064
VT,Today,2028,44.55625557,644.9517315,632.6890908,8.436406032
VT,Today,2029,29.85728794,674.8090194,659.8627248,18.11920908
VT,Today,2030,29.85728794,704.6663074,686.7334424,36.48121347
VT,Today,2031,40.63278265,745.29909,724.0267071,69.53744548
VT,Today,2032,40.63278265,785.9318727,760.7140499,126.4329269
VT,Today,2033,8.449288065,794.3811607,764.234095,220.5491968
VT,Today,2034,8.449288065,802.8304488,766.7147106,370.7298417
VT,Today,2035,4.18710017,807.017549,763.4580635,602.4287698
VT,Today,2036,4.18710017,811.2046491,758.1956224,948.3806074
VT,Today,2037,6.45729564,817.6619448,752.5307129,1448.09295
VT,Today,2038,6.45729564,824.1192404,743.430838,2145.105204
VT,Today,2039,4.44162009,828.5608605,728.1735069,3080.715986
VT,Today,2040,4.44162009,833.0024806,708.329345,4283.144377
VT,Today,2041,1.98645051,834.9889311,681.4655314,5752.510892
VT,Today,2042,1.98645051,836.9753816,650.8433871,7445.232458
VT,Today,2043,1.20359932,838.1789809,617.346334,9266.091469
VT,Today,2044,1.20359932,839.3825802,584.10456,11079.50909
VT,Today,2045,689.4724011,1528.854981,1244.521459,12747.47877
VT,Today,2046,689.4724011,2218.327382,1906.166615,14185.2929
VT,Today,2047,0.836399575,2219.163782,1876.735733,15404.09858
VT,Today,2048,0.836399575,2220.000182,1846.863135,16609.67811
VT,Today,2049,18.386044,2238.386226,1837.263584,17657.88726
VT,Today,2050,18.386044,2256.77227,1825.171493,18847.44997
WA,Today,2018,77.92034932,77.92034932,78.34382948,0
WA,Today,2019,1.68725051,79.60759983,79.61638759,7.76E-08
WA,Today,2020,1.68725051,81.29485034,81.0694201,1.24E-05
WA,Today,2021,1.44755017,82.74240051,82.27744111,0.000250324
WA,Today,2022,1.44755017,84.18995068,83.47896025,0.002200477
WA,Today,2023,0.52869949,84.71865017,83.75080691,0.012174242
